subject_id,session_id,treatment,cap_value,cap_type,offered_price,price_index,prob_not_last,steps_of_reasoning,action,risk_aversion_score
SYN_S088,SYN_M00310,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S104,SYN_M00310,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S062,SYN_M00310,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S090,SYN_M00311,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S113,SYN_M00311,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S076,SYN_M00311,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S077,SYN_M00312,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S108,SYN_M00313,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S107,SYN_M00313,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S089,SYN_M00313,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S098,SYN_M00314,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S110,SYN_M00315,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S099,SYN_M00315,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S061,SYN_M00315,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S062,SYN_M00316,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S100,SYN_M00316,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S109,SYN_M00316,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S085,SYN_M00317,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S081,SYN_M00317,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S069,SYN_M00317,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S091,SYN_M00318,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S083,SYN_M00318,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S065,SYN_M00318,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S101,SYN_M00319,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S097,SYN_M00319,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S075,SYN_M00320,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S076,SYN_M00321,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S072,SYN_M00322,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S114,SYN_M00322,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S102,SYN_M00322,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S103,SYN_M00323,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S093,SYN_M00323,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S066,SYN_M00323,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S086,SYN_M00324,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S104,SYN_M00324,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S090,SYN_M00324,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S105,SYN_M00325,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S088,SYN_M00325,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S063,SYN_M00325,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S106,SYN_M00326,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S068,SYN_M00326,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S092,SYN_M00326,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S078,SYN_M00327,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S111,SYN_M00327,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S084,SYN_M00327,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S074,SYN_M00328,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S087,SYN_M00328,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S095,SYN_M00329,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S082,SYN_M00329,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S079,SYN_M00330,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S071,SYN_M00331,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S094,SYN_M00332,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S098,SYN_M00332,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S086,SYN_M00332,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S104,SYN_M00333,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S093,SYN_M00333,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S079,SYN_M00333,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S108,SYN_M00334,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S066,SYN_M00334,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S105,SYN_M00335,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S069,SYN_M00335,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S111,SYN_M00335,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S067,SYN_M00336,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S089,SYN_M00336,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S075,SYN_M00336,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S113,SYN_M00337,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S068,SYN_M00337,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S070,SYN_M00337,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S084,SYN_M00338,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S100,SYN_M00338,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S101,SYN_M00338,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S109,SYN_M00339,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S099,SYN_M00339,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S096,SYN_M00339,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S090,SYN_M00340,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S076,SYN_M00341,K10000,10000,capped,1,0,1.0,6,no_buy,0.5
SYN_S080,SYN_M00342,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S103,SYN_M00342,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S095,SYN_M00342,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S110,SYN_M00343,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S061,SYN_M00344,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S114,SYN_M00345,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S074,SYN_M00345,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S062,SYN_M00346,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S106,SYN_M00346,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S102,SYN_M00346,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S078,SYN_M00347,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S077,SYN_M00347,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S073,SYN_M00347,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S063,SYN_M00348,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S091,SYN_M00348,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S064,SYN_M00348,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S111,SYN_M00349,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S073,SYN_M00349,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S070,SYN_M00349,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S085,SYN_M00350,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S107,SYN_M00350,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S106,SYN_M00350,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S112,SYN_M00351,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S090,SYN_M00351,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S079,SYN_M00351,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S098,SYN_M00352,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S068,SYN_M00352,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S077,SYN_M00352,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S091,SYN_M00353,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S110,SYN_M00354,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S109,SYN_M00355,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S100,SYN_M00355,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S093,SYN_M00355,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S071,SYN_M00356,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S113,SYN_M00357,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S067,SYN_M00357,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S066,SYN_M00357,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S102,SYN_M00358,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S064,SYN_M00358,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S084,SYN_M00358,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S087,SYN_M00359,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S089,SYN_M00359,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S104,SYN_M00359,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S081,SYN_M00360,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S099,SYN_M00361,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S096,SYN_M00361,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S108,SYN_M00361,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S076,SYN_M00362,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S082,SYN_M00362,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S063,SYN_M00362,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S080,SYN_M00363,K10000,10000,capped,1,0,1.0,6,no_buy,0.5
SYN_S105,SYN_M00364,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S062,SYN_M00364,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S083,SYN_M00364,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S114,SYN_M00365,K10000,10000,capped,1,0,1.0,6,no_buy,0.5
SYN_S097,SYN_M00366,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S092,SYN_M00366,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S061,SYN_M00366,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S084,SYN_M00367,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S081,SYN_M00367,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S098,SYN_M00367,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S107,SYN_M00368,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S075,SYN_M00368,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S108,SYN_M00368,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S087,SYN_M00369,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S079,SYN_M00369,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S083,SYN_M00369,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S076,SYN_M00370,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S073,SYN_M00371,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S070,SYN_M00371,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S105,SYN_M00371,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S064,SYN_M00372,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S090,SYN_M00372,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S071,SYN_M00372,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S080,SYN_M00373,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S063,SYN_M00373,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S062,SYN_M00373,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S067,SYN_M00374,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S097,SYN_M00374,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S092,SYN_M00375,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S109,SYN_M00375,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S077,SYN_M00375,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S091,SYN_M00376,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S110,SYN_M00376,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S101,SYN_M00376,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S082,SYN_M00377,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S111,SYN_M00377,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S099,SYN_M00377,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S094,SYN_M00378,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S104,SYN_M00378,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S102,SYN_M00379,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S096,SYN_M00379,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S072,SYN_M00379,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S074,SYN_M00380,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S093,SYN_M00380,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S065,SYN_M00381,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S068,SYN_M00381,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S061,SYN_M00381,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S069,SYN_M00382,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S089,SYN_M00382,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S086,SYN_M00382,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S114,SYN_M00383,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S095,SYN_M00383,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S100,SYN_M00383,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S113,SYN_M00384,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S085,SYN_M00384,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S103,SYN_M00384,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S106,SYN_M00385,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S061,SYN_M00385,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S075,SYN_M00385,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S087,SYN_M00386,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S077,SYN_M00386,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S086,SYN_M00386,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S100,SYN_M00387,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S101,SYN_M00387,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S085,SYN_M00387,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S076,SYN_M00388,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S113,SYN_M00388,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S078,SYN_M00388,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S064,SYN_M00389,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S095,SYN_M00389,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S098,SYN_M00389,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S065,SYN_M00390,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S069,SYN_M00390,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S079,SYN_M00390,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S112,SYN_M00391,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S099,SYN_M00391,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S090,SYN_M00391,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S097,SYN_M00392,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S089,SYN_M00393,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S082,SYN_M00393,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S081,SYN_M00393,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S096,SYN_M00394,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S105,SYN_M00395,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S094,SYN_M00395,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S071,SYN_M00395,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S103,SYN_M00396,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S088,SYN_M00396,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S107,SYN_M00396,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S091,SYN_M00397,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S104,SYN_M00397,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S066,SYN_M00397,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S084,SYN_M00398,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S068,SYN_M00398,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S093,SYN_M00398,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S080,SYN_M00399,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S072,SYN_M00400,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S102,SYN_M00400,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S083,SYN_M00400,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S070,SYN_M00401,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S108,SYN_M00401,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S111,SYN_M00401,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S063,SYN_M00402,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S114,SYN_M00402,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S073,SYN_M00402,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S109,SYN_M00403,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S078,SYN_M00403,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S098,SYN_M00403,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S111,SYN_M00404,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S108,SYN_M00404,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S076,SYN_M00404,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S090,SYN_M00405,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S069,SYN_M00405,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S114,SYN_M00405,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S063,SYN_M00406,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S107,SYN_M00406,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S086,SYN_M00406,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S084,SYN_M00407,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S064,SYN_M00407,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S074,SYN_M00407,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S070,SYN_M00408,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S085,SYN_M00408,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S093,SYN_M00408,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S096,SYN_M00409,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S091,SYN_M00409,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S065,SYN_M00409,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S100,SYN_M00410,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S072,SYN_M00411,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S099,SYN_M00411,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S066,SYN_M00411,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S102,SYN_M00412,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S097,SYN_M00412,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S082,SYN_M00412,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S113,SYN_M00413,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S081,SYN_M00413,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S077,SYN_M00413,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S101,SYN_M00414,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S092,SYN_M00414,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S095,SYN_M00414,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S071,SYN_M00415,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S088,SYN_M00415,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S079,SYN_M00415,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S104,SYN_M00416,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S110,SYN_M00416,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S068,SYN_M00416,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S075,SYN_M00417,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S094,SYN_M00417,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S087,SYN_M00418,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S061,SYN_M00418,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S062,SYN_M00418,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S067,SYN_M00419,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S106,SYN_M00419,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S073,SYN_M00419,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S105,SYN_M00420,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S083,SYN_M00420,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S132,SYN_M00421,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S127,SYN_M00421,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S118,SYN_M00421,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S126,SYN_M00422,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S124,SYN_M00422,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S122,SYN_M00423,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S120,SYN_M00423,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S119,SYN_M00424,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S131,SYN_M00424,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S125,SYN_M00424,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S129,SYN_M00425,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S115,SYN_M00425,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S128,SYN_M00425,K10000,10000,capped,1000,3,1.0,3,no_buy,0.5
SYN_S121,SYN_M00426,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S116,SYN_M00426,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S117,SYN_M00427,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S123,SYN_M00427,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S120,SYN_M00428,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S118,SYN_M00428,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S119,SYN_M00428,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S126,SYN_M00429,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S115,SYN_M00429,K10000,10000,capped,10000,4,1.0,2,no_buy,0.5
SYN_S130,SYN_M00430,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S132,SYN_M00430,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S121,SYN_M00430,K10000,10000,capped,1000000,6,0.0,0,no_buy,0.5
SYN_S127,SYN_M00431,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S131,SYN_M00431,K10000,10000,capped,100000,5,1.0,1,buy,0.5
SYN_S116,SYN_M00431,K10000,10000,capped,1000000,6,0.0,0,buy,0.5
SYN_S124,SYN_M00432,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S122,SYN_M00432,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S118,SYN_M00433,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S129,SYN_M00433,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S119,SYN_M00433,K10000,10000,capped,1000,3,1.0,3,buy,0.5
SYN_S116,SYN_M00434,K10000,10000,capped,10000,4,1.0,2,buy,0.5
SYN_S128,SYN_M00434,K10000,10000,capped,100000,5,1.0,1,no_buy,0.5
SYN_S125,SYN_M00435,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S126,SYN_M00435,K10000,10000,capped,10,1,1.0,5,buy,0.5
SYN_S122,SYN_M00435,K10000,10000,capped,100,2,1.0,4,no_buy,0.5
SYN_S120,SYN_M00436,K10000,10000,capped,1,0,1.0,6,buy,0.5
SYN_S127,SYN_M00436,K10000,10000,capped,10,1,1.0,5,no_buy,0.5
SYN_S131,SYN_M00437,K10000,10000,capped,100,2,1.0,4,buy,0.5
SYN_S115,SYN_M00437,K10000,10000,capped,1000,3,1.0,3,buy,0.5
